#! IncludeId
#! IncludeAuxiliaryIds
# This file contains a set of game items.
# -----------------------------------------------
# Id;WeaponId;ArmorId;EffectId;Price;GraphicsId;ColorId;Quality;BonusId;AbilityIds;Weapon;Armlet;Helmet;Armor;Accessory;Item;Gem;Usable;Order;Zidane;Vivi;Garnet;Steiner;Freya;Quina;Eiko;Amarant;Cinna;Marcus;Blank;Beatrix
# Int32;Int32;Int32;Int32;UInt32;UInt8;UInt8;Single;Int32;Ability[];Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Single;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit
# -----------------------------------------------
12020;-1;12020;-1;1900;13;3;20.04;0;SA:12077;0;1;0;0;0;0;0;0;120.05;0;0;0;0;0;0;0;0;0;0;0;0;# 12020 - Diamond Bangle
12021;-1;12021;-1;3200;13;3;20.05;0;SA:12078;0;1;0;0;0;0;0;0;120.06;0;0;0;0;0;0;0;0;0;0;0;0;# 12021 - Rune Armlet
12022;-1;12022;-1;4800;13;3;20.06;0;SA:12081;0;1;0;0;0;0;0;0;120.07;0;0;0;0;0;0;0;0;0;0;0;0;# 12022 - Adaman Bangle
12023;-1;12023;-1;6500;13;3;20.07;0;SA:12082;0;1;0;0;0;0;0;0;120.08;0;0;0;0;0;0;0;0;0;0;0;0;# 12023 - Chocobracelet
12024;-1;12024;-1;8400;13;3;20.08;12024;SA:12083;0;1;0;0;0;0;0;0;120.09;0;0;0;0;0;0;0;0;0;0;0;0;# 12024 - Wizard Bracelet
12025;-1;12025;-1;9800;13;3;20.09;0;SA:12084;0;1;0;0;0;0;0;0;120.10;0;0;0;0;0;0;0;0;0;0;0;0;# 12025 - Warrior Bangle
12026;-1;12026;-1;11200;13;3;20.10;0;SA:12085;0;1;0;0;0;0;0;0;120.11;0;0;0;0;0;0;0;0;0;0;0;0;# 12026 - Gigas Armlet
12027;-1;12027;-1;12800;13;3;20.11;0;SA:12086;0;1;0;0;0;0;0;0;120.12;0;0;0;0;0;0;0;0;0;0;0;0;# 12027 - Imperial Guard
12028;-1;12028;-1;14500;13;3;20.12;12028;SA:12087;0;1;0;0;0;0;0;0;120.13;0;0;0;0;0;0;0;0;0;0;0;0;# 12028 - Dragon Armlet
12029;-1;12029;-1;16800;13;3;20.13;0;SA:12088;0;1;0;0;0;0;0;0;120.14;0;0;0;0;0;0;0;0;0;0;0;0;# 12029 - Minerva Band
12030;-1;12030;-1;19500;13;3;20.13;0;SA:12072;0;1;0;0;0;0;0;0;120.15;0;0;0;0;0;0;0;0;0;0;0;0;# 12030 - Escort Guard
12031;-1;12031;-1;240;15;8;51.00;0;SA:12075;0;0;1;0;0;0;0;0;154.01;0;0;0;0;0;0;0;0;0;0;0;0;# 12031 - Patchwork Hat
12032;-1;12032;-1;420;15;8;51.01;0;SA:12076;0;0;1;0;0;0;0;0;154.02;0;0;0;0;0;0;0;0;0;0;0;0;# 12032 - Traveler's Hood
12033;-1;12033;-1;780;15;8;51.02;12033;SA:12079;0;0;1;0;0;0;0;0;154.03;0;0;0;0;0;0;0;0;0;0;0;0;# 12033 - Sector Guard Hat
12034;-1;12034;-1;1300;15;8;51.03;0;SA:12080;0;0;1;0;0;0;0;0;154.04;0;0;0;0;0;0;0;0;0;0;0;0;# 12034 - Scrap Helm
12035;-1;12035;-1;2100;15;8;51.04;12035;SA:12077;0;0;1;0;0;0;0;0;154.05;0;0;0;0;0;0;0;0;0;0;0;0;# 12035 - Mythril Helm
12036;-1;12036;-1;3200;15;8;51.05;0;SA:12078;0;0;1;0;0;0;0;0;154.06;0;0;0;0;0;0;0;0;0;0;0;0;# 12036 - Carbon Bandana
12037;-1;12037;-1;4700;15;8;51.06;0;SA:12081;0;0;1;0;0;0;0;0;154.07;0;0;0;0;0;0;0;0;0;0;0;0;# 12037 - Sentry Helm
12038;-1;12038;-1;6200;15;8;51.07;0;SA:12082;0;0;1;0;0;0;0;0;154.08;0;0;0;0;0;0;0;0;0;0;0;0;# 12038 - 3rd Class Helm
12039;-1;12039;-1;7600;15;8;51.08;12039;SA:12083;0;0;1;0;0;0;0;0;154.09;0;0;0;0;0;0;0;0;0;0;0;0;# 12039 - Wizard Hat
12040;-1;12040;-1;9200;15;8;51.09;0;SA:12084, SA:12087;0;0;1;0;0;0;0;0;154.10;0;0;0;0;0;0;0;0;0;0;0;0;# 12040 - Warrior's Visor
12041;-1;12041;-1;10800;15;8;51.10;0;SA:12085;0;0;1;0;0;0;0;0;154.11;0;0;0;0;0;0;0;0;0;0;0;0;# 12041 - Imperial Helm
12042;-1;12042;-1;12600;15;8;51.11;12042;SA:12086;0;0;1;0;0;0;0;0;154.12;0;0;0;0;0;0;0;0;0;0;0;0;# 12042 - 2nd Class Helm
12043;-1;12043;-1;14800;15;8;51.12;12043;SA:12074;0;0;1;0;0;0;0;0;154.13;0;0;0;0;0;0;0;0;0;0;0;0;# 12043 - Merc Headband
12044;-1;12044;-1;420;18;0;102.00;0;SA:12075;0;0;0;1;0;0;0;0;21.01;0;0;0;0;0;0;0;0;0;0;0;0;# 12044 - Patchwork Cloak
12045;-1;12045;-1;720;18;0;102.01;0;SA:12076;0;0;0;1;0;0;0;0;21.02;0;0;0;0;0;0;0;0;0;0;0;0;# 12045 - Traveler's Cloak
12046;-1;12046;-1;1200;18;0;102.02;0;SA:12079;0;0;0;1;0;0;0;0;21.03;0;0;0;0;0;0;0;0;0;0;0;0;# 12046 - Sector Guard Vest
12047;-1;12047;-1;2000;18;0;102.03;0;SA:12080;0;0;0;1;0;0;0;0;21.04;0;0;0;0;0;0;0;0;0;0;0;0;# 12047 - Scrap Armor
12048;-1;12048;-1;3400;18;0;102.04;0;SA:12077;0;0;0;1;0;0;0;0;21.05;0;0;0;0;0;0;0;0;0;0;0;0;# 12048 - Mythril Armor
12049;-1;12049;-1;5200;18;0;102.05;0;SA:12078;0;0;0;1;0;0;0;0;21.06;0;0;0;0;0;0;0;0;0;0;0;0;# 12049 - Carbon Vest
12050;-1;12050;-1;7400;18;0;102.06;0;SA:12081;0;0;0;1;0;0;0;0;21.07;0;0;0;0;0;0;0;0;0;0;0;0;# 12050 - Sentry Armor
12051;-1;12051;-1;9800;18;0;102.07;12051;SA:12082;0;0;0;1;0;0;0;0;21.08;0;0;0;0;0;0;0;0;0;0;0;0;# 12051 - 3rd Class Uniform
12052;-1;12052;-1;12400;18;0;102.08;12052;SA:12083;0;0;0;1;0;0;0;0;21.09;0;0;0;0;0;0;0;0;0;0;0;0;# 12052 - Wizard Robe
12053;-1;12053;-1;15000;18;0;102.09;12053;SA:12084;0;0;0;1;0;0;0;0;21.10;0;0;0;0;0;0;0;0;0;0;0;0;# 12053 - Warrior Armor
12054;-1;12054;-1;17600;18;0;102.10;12054;SA:12085;0;0;0;1;0;0;0;0;21.11;0;0;0;0;0;0;0;0;0;0;0;0;# 12054 - Imperial Armor
12055;-1;12055;-1;20500;18;0;102.11;12055;SA:12086;0;0;0;1;0;0;0;0;21.12;0;0;0;0;0;0;0;0;0;0;0;0;# 12055 - 2nd Class Uniform
12056;-1;12056;-1;23600;18;0;102.12;0;SA:12073, SA:12088;0;0;0;1;0;0;0;0;21.13;0;0;0;0;0;0;0;0;0;0;0;0;# 12056 - Merc Outfit
